id,incorrect_name,length,ref_code,ref_name,ref_unit
2184367956722464756,муфта кабельная концевая 4пктп(б)-1-150/240-б квт,49,,,
-8190482586728806670,муфта кабельная концевая 4пктп(б)-1-25/50-б квт,47,,,
5923111066439462759,муфта кабельная концевая 4пктп(б)-1-70/120-б квт,48,,,
-7232323337742925212,муфта кабельная концевая 4пктп-1- 150/240-б квт 57782,53,,,
2637349470768606670,муфта кабельная концевая 4пктп-1-150/240-б квт,46,,,
-7093528678952609272,муфта кабельная концевая 5пктп(б)-1-16/25-б квт,47,,,
-3610258526256039319,муфта кабельная концевая 5пктп(б)-1-25/50-б квт,47,,,
-5171308851029019409,муфта кабельная концевая зквтп-10-70/120-б квт 50116,52,,,
-1567248998967457354,муфта кабельная концевая мини 3пктп(б) 2.5/10 квт,49,,,
-5707871501924327076,муфта кабельная концевая мини 400в 5пктп(б) мини-2.5/10 квт 74675,65,,,
6241896586741601295,муфта кабельная концевая мини 4пктп(б) 2.5/10 квт,49,,,
3427643410632970517,муфта кабельная концевая мини 5пктп(б) 2.5/10 квт,49,,,
-6348913059634577024,муфта кабельная концевая универе. 1 кв 4пквнтпб-10/25-бн подольск 4pkvntpbvx010x25bn,84,,,
-2978873841923687855,муфта кабельная концевая универс. 1кв 4пквнтпб-10/25-бн подольск4pkvntpbvx010x25bn,82,,,
7861214836542595748,муфта кабельная термоусаживаемая с броней 4пстб1-150/240-б (имп),64,,,
-5201943027367015925,муфта концевая 4пктп(б)-1-16/25(б),34,,,
4553075295235633205,муфта ппр редукц. 20 х 25 нр/вн серый,37,,,
4091563327214759116,муфта кабельная концевая универе. 1 кв 5пквнтпб-в-25/50 с наконечн. подольск 5pkvntpbvx025x50,93,,,
-7545905859299334061,муфта кабельная концевая универе. 1кв 4пквнтпб-в-70/120 с наконечн. подольск 4pkvntpbvx070x120,94,,,
7019551347286860451,муфта кабельная концевая универс. 1кв 4пквнтпб-в-70/120 с наконечн. подольск 4pkvntpbvx070x120,94,,,
-7286269936198626723,130101-00050 муфта мог-у-23-1к4845 ссд,38,,,
-443327893500768599,муфта-кросс мко-п1/с09-108с ссд 130408-00051,44,,,
300864691553512968,муфта компрессионная 20 мм valfex,33,,,
2497251110650197859,муфта компрессионная 32 мм valfex,33,,,
-6770800324945858562,муфта компрессионная 50 мм valfex,33,,,
-8570546750054800452,муфта компрессионная перех дн32х20 valfex,41,,,
6184711587329665384,муфта компрессионная переходная  32-20 мм poelsan new,53,,,
7169707411533022476,муфта компрессионная переходная  50-32 мм poelsan new,53,,,
-7518288388916788694,муфта компрессионная пэ ду20 ру 16,34,,,
-3987681627916757624,муфта пэ компресс дн20 тпк-аква 50010020,40,,,
8780934223232368207,обводное колено 20 (с муфтой) ppr арт. 251339522,48,,,
-7445570452690547565,муфта компрессионная дн50 ру16 valfex,37,,,
6671817070176042823,муфта компрессионная перех дн50х32 ру16 valfex,46,,,
3578903620127637975,муфта компрессионная пэ дн 50 ру16,34,,,
6022738933341102223,муфта пэ дн 50 напорная компрессионная,38,,,
-938850388880103939,"муфта концевая 4пквнтпб-6/25-бн-св (без наконечников, для монтажа осветительного оборудования) подольск",103,,,
8517611302122679120,"муфта концевая 4пквнтпб-6/25–бн-св (без наконечников, для монтажа осветительного оборудования) подольск",103,,,
-408498861999319812,муфта компрессионная переходная  25-20 мм poelsan,49,,,
-5190160233516727504,муфта компрессионная переходная 50-32 мм valfex,47,,,
-5249123492021170064,муфта соединительная  пп 110,28,,,
2819965376798485346,соединительная муфта зпстб-10-120-в,35,,,
8262633975717496084,"муфта соединительная 20 мм, т/д цинк",36,,,
1565500069440900741,"муфта соединительная 20 мм, т/д цинк. езетек",44,,,
3686503065680184820,"муфта 20х1/2"" рв пнд",20,,,
-7381901253113641988,"муфта 20х1/2"" рн пнд",20,,,
-5232731723230977833,"муфта 20х3/4"" рн пнд",20,,,
664248475417550686,"муфта фланец пластиковая dn75х3"" (80мм)",39,,,
3428207743327520495,"015050 муфта для двустенных труб, d=50мм (121950)",49,,,
4973522742819963205,"015050 муфта для двустенных труб, d=50мм (121950) — в наличии —",63,,,
2857930409024554829,"015050 муфта для двустенных труб, d=50мм (121950)— в наличии —",62,,,
-2759031011931227545,муфта компрессионная пэ переходная дн 32x20,43,,,
3341241191710325895,муфта пэ переходн дн 32х20 напорная компрессионная,50,,,
4498262047077977748,муфта компрессионная пэ переходная дн 50x20,43,,,
6955528579889878489,пэ муфта переходная dn75х50,27,,,
-2670303782405671305,муфта компрессионная пэ переходная дн 50x25,43,,,
2729694328143802436,муфта компрессионная пэ переходная дн 50x32,43,,,
-103589520143189752,муфта пэ переходн дн 50х32 нап компресс,39,,,
-751431824052426006,муфта соединительная для двустенных труб д 50мм,47,,,
6744464031442943102,пэ муфта 50,11,,,
-6119568308332619640,муфта соединительная для предизолированных труб пэ 315,54,,,
-9122554678492010875,"муфта противопожарная ""балтика-пм"" 110 мм",41,,,
-7124858932913667246,муфта противопожарная 110 мм,28,,,
-3565165438890463417,муфта противопожарная 50 мм,27,,,
-4405167065934696511,"муфта противопожарная «огнеза-пм/110», цвет серый (еас)",55,,,
-6023494939277365075,"муфта противопожарная «огнеза-пм/50», цвет серый (еас)",54,,,
-1348963113697831647,муфта противопожарная д. 110 спарк мп 110,41,,,
-5298170015734173992,муфта противопожарная д. 50 спарк пм 50,39,,,
9023698903223450139,муфта противопожарная дн 110 для труб пм-110 огнеза. срок поставки 2-3 недели,77,,,
657454815423662544,муфта противопожарная мп-110,28,,,
-4805460805564651906,муфта противопожарная мп-50,27,,,
-3641153289502020184,муфта противопожарная спарк пм 110,34,,,
-531979461415997659,муфта противопожарная спарк пм 50,33,,,
-8662872144086538477,противопожарная муфта пм-110 (красная),38,,,
-8912263702920184257,противопожарная муфта пм-50 (красная),37,,,
4318309435819755013,"мог-у-23-1к4845, муфта оптическая проходная укороченная (связьстройдеталь)",74,,,
-8822173107278441533,муфта пвх 110 ремонтная наруж.,30,,,
-5295720581595883729,муфта пвх 200 канализационная наружная,38,,,
-4980249055891822639,пвх муфта 110 наруж,19,,,
3078963641299232614,"технониколь уплоитель антенн и труб универсальный d 10-75, шт. tn406071",71,,,
-9117839586493108008,муфта обжимная d=28 мм,22,,,
-1935760438771075011,муфта обжимная d=32 мм,22,,,
-5169855839151005072,муфта концевая 4пквнтпб-в-10/25 с наконечниками подольск,56,,,
3066942922937147169,муфта пквтпбэ 4*16/25 б/н ппд пвх/ спэ изоляция 1кв иэк,55,,,
-3495771903800560794,муфта соединительная 4пст(б)-1 70/120 (б) для брони с болтовыми соединителями,77,,,
-2101085020021084892,"муфта соединительная болтовая 8-10 мм, алюм.",44,,,
-50102476182593394,муфта ремонтная канализационная наружняя раструбная 110,55,,,
1046667470372306440,муфта перех 25x20 чугун черн вн.вн. резьба 240,46,,,
-1828109305715632352,"муфта переходная 1""хз/4"" (25x20) цинк внут внут резьба 240 fm hd чугунная усиленная",83,,,
4048157454867430049,муфта перех 20x15 чугун оцинк вн.вн. резьба 240,47,,,
-2418057260818822742,"муфта переходная вр-вр 1""х1/2"" оцинкованная, sanha",50,,,
5204030134683386857,"муфта переходная вр-вр 1""х3/4"" оцинкованная, sanha",50,,,
6421181799350644705,"муфта переходная вр-вр 2""х1"" оцинкованная, sanha",48,,,
7247707537379600977,"муфта переходная вр-вр 3/4""х1/2"" оцинкованная, sanha",52,,,
5768839774677803895,муфта перех 25x15 чугун оцинк вн.вн. резьба 240,47,,,
7872392575999084721,муфта перех 50x25 чугун оцинк вн.вн. резьба 240,47,,,
8827643459730576516,муфта нпвх ремонт кор б/н дн110 в/к агригазполимер,50,,,
5748458331587147339,муфта соединительная компрессионная  для труб пнд 50мм,54,,,
